"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",45426.5892105132,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",46560.3802211183,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",47604.0344339505,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",48410.906477553,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",49235.1531399001,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",49771.7694008918,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",50445.5198841037,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",51668.5740343619,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",52263.8567019065,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",51993.2588376201,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",51923.1035581541,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",52260.7046089948,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",53260.7440594153,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",54196.8862033953,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",55032.3464419933,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",54722.5034956739,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",55253.3420271725,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",37200.2050177008,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",37404.3285672673,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",37616.4255653575,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",38340.9304818447,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",39622.9838628575,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",40535.7987693477,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",41478.6983095704,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",42110.6872214358,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",42518.6407442485,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",42861.7161774307,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",43535.1708693634,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",43684.9402860267,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",43715.1561535435,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",43245.2669675646,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",43229.0935131727,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",43617.2844843303,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",43968.9316285763,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",43801.8690399294,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",44111.4000300468,,
"FRA","France","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",37125.709215734,,
"FRA","France","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",37361.1517578908,,
"FRA","France","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",38370.1803128116,,
"FRA","France","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",38681.1605263705,,
"FRA","France","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",39315.1747649341,,
"FRA","France","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",39792.1734122343,,
"FRA","France","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",40236.6700084649,,
"FRA","France","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",40386.8335507641,,
"FRA","France","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",40308.4083589361,,
"FRA","France","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",41589.7271840684,,
"FRA","France","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",42435.382461807,,
"FRA","France","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",42370.2975642061,,
"FRA","France","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",42654.3682578995,,
"FRA","France","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",43012.5415445609,,
"FRA","France","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",43308.8458742606,,
"FRA","France","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",43731.6568653337,,
"FRA","France","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",44220.2546274175,,
"FRA","France","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",44469.0205777572,,
"FRA","France","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",44510.1331755264,,
"DEU","Germany","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",43316.4087251125,,
"DEU","Germany","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",43748.44028911,,
"DEU","Germany","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",43977.4521543956,,
"DEU","Germany","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",43920.0093710499,,
"DEU","Germany","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",43917.7282097523,,
"DEU","Germany","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",43840.6952766449,,
"DEU","Germany","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",43876.6653654295,,
"DEU","Germany","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",43802.0567282391,,
"DEU","Germany","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",44079.1495615356,,
"DEU","Germany","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",44253.629968559,,
"DEU","Germany","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",44451.2169927581,,
"DEU","Germany","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",45209.4181699702,,
"DEU","Germany","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",45725.158178711,,
"DEU","Germany","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",46277.1656553302,,
"DEU","Germany","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",47010.0471100532,,
"DEU","Germany","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",48034.5945384642,,
"DEU","Germany","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",48709.639529907,,
"DEU","Germany","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",49161.0939059798,,
"DEU","Germany","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",49813.2001197041,,
"GRC","Greece","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",27408.9527931044,,
"GRC","Greece","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",27963.293769327,,
"GRC","Greece","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",30555.5172567839,,
"GRC","Greece","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",31886.0883808239,,
"GRC","Greece","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",32458.1408730786,,
"GRC","Greece","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",32359.2814412905,,
"GRC","Greece","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",32747.1821376753,,
"GRC","Greece","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",32739.6592969413,,
"GRC","Greece","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",32246.4079492259,,
"GRC","Greece","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",33761.8009258269,,
"GRC","Greece","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",31510.0511652537,,
"GRC","Greece","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",29445.2871864826,,
"GRC","Greece","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",28108.0391954039,,
"GRC","Greece","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",26289.7562337355,,
"GRC","Greece","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",26803.2423692921,,
"GRC","Greece","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",26585.0661034672,,
"GRC","Greece","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",26506.0918464706,,
"GRC","Greece","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",26486.3100191359,,
"GRC","Greece","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",26670.9542671142,,
"HUN","Hungary","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",16094.0670568358,,
"HUN","Hungary","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",17257.9003134661,,
"HUN","Hungary","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",18114.6482490181,,
"HUN","Hungary","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",19807.6023719054,,
"HUN","Hungary","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",21014.3235357295,,
"HUN","Hungary","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",21860.8263848403,,
"HUN","Hungary","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",22284.3970880099,,
"HUN","Hungary","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",21951.6594118404,,
"HUN","Hungary","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",22199.469761848,,
"HUN","Hungary","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",21364.5123233544,,
"HUN","Hungary","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",21617.7990952501,,
"HUN","Hungary","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",21604.2409121065,,
"HUN","Hungary","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",20852.2740825257,,
"HUN","Hungary","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",20893.4442256746,,
"HUN","Hungary","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",20707.4577064665,,
"HUN","Hungary","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",20150.1482374404,,
"HUN","Hungary","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",21077.5569191831,,
"HUN","Hungary","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",22492.6774507052,,
"HUN","Hungary","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",24454.7107939254,,
"IRL","Ireland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",36665.9302270514,,
